,text,category,label
1799,add this email to my contacts,email_addcontact,email_addcontact
1800,add a new email address which is,email_addcontact,email_addcontact
1801,add a new email contact to my list,email_addcontact,email_addcontact
1802,locate the email to giant eagle and put it into my contact list,email_addcontact,email_addcontact
1803,add new email to anna,email_addcontact,email_addcontact
1804,please add contact email johndoe@yahoo dot com to john doe's contact information,email_addcontact,email_addcontact
1805,add new email to my contacts macs@gmail dot com,email_addcontact,email_addcontact
1806,please add tom to my contact list,email_addcontact,email_addcontact
1807,send an email and save the contact information for samuelwaters@hotmail dot com,email_addcontact,email_addcontact
1808,will you please put something something@gmail dot com in my contacts,email_addcontact,email_addcontact
1809,add dan@dancom to my contacts,email_addcontact,email_addcontact
1810,add apahelp@yahoo dot com to my contacts,email_addcontact,email_addcontact
1811,please create a new contact information about jo,email_addcontact,email_addcontact
1812,save this email in my contact for future use,email_addcontact,email_addcontact
1813,add a new email,email_addcontact,email_addcontact
1814,add this person's email,email_addcontact,email_addcontact
1815,please add dan's email to my contacts,email_addcontact,email_addcontact
1816,please add an email to my contacts,email_addcontact,email_addcontact
1817,add this email to my address book,email_addcontact,email_addcontact
1818,add email address iamironman@gmail dot com,email_addcontact,email_addcontact
1819,i need you to add gary's email to my favorites,email_addcontact,email_addcontact
1820,put sam@gmail dot com in my email contacts list,email_addcontact,email_addcontact
1821,add the email oriam@gmail dot com to my contacts,email_addcontact,email_addcontact
1822,add this email address to my contacts and send an email to,email_addcontact,email_addcontact
1823,please add a new email in my contacts from sara,email_addcontact,email_addcontact
1824,save my contacts,email_addcontact,email_addcontact
1825,i would like you to add an email to my contacts,email_addcontact,email_addcontact
1826,create new contact,email_addcontact,email_addcontact
1827,add this email to my contact list,email_addcontact,email_addcontact
1828,add new email to contacts,email_addcontact,email_addcontact
1829,what is the last email i received,email_query,email_query
1830,refresh the inbox and update about any unread mails,email_query,email_query
1831,check inbox for mail from sarah,email_query,email_query
1832,any recent emails,email_query,email_query
1833,have i gotten any emails from mom lately,email_query,email_query
1834,tell me when i get new emails from principal lowry,email_query,email_query
1835,are there any unread messages in my inbox,email_query,email_query
1836,what did the clinic say about my exams,email_query,email_query
1837,are there any unread emails from patrick,email_query,email_query
1838,list new emails,email_query,email_query
1839,have i gotten any new emails from mary,email_query,email_query
1840,did bert write me today,email_query,email_query
1841,please check recent emails from new contact,email_query,email_query
1842,please check if there is a new email on the inbox,email_query,email_query
1843,have i received any emails since noon,email_query,email_query
1844,read new messages from my wife,email_query,email_query
1845,check if there any new email,email_query,email_query
1846,what new emails do i have form amie,email_query,email_query
1847,tell me who send the email about the boss yesterday,email_query,email_query
1848,check all the new them emails and mark them star,email_query,email_query
1849,can you check to see if i have any recent email alerts,email_query,email_query
1850,tell me my latest email,email_query,email_query
1851,what is the email i got from my girlfriend,email_query,email_query
1852,when did dave matthews email me about the contract,email_query,email_query
1853,look at my email,email_query,email_query
1854,have i received any mail in the last hour,email_query,email_query
1855,do i have any new emails from my dad,email_query,email_query
1856,what was the name of my last email,email_query,email_query
1857,compile information on the data breach,email_query,email_query
1858,tell me about new emails,email_query,email_query
1859,check for all emails from tom brady,email_query,email_query
1860,update my inbox please,email_query,email_query
1861,how many emails do i have from work today,email_query,email_query
1862,how many emails have i got since yesterday,email_query,email_query
1863,any new emails after five pm,email_query,email_query
1864,is there anything new in my email folder,email_query,email_query
1865,did paul email me recently,email_query,email_query
1866,do i have any new emails from sarah,email_query,email_query
1867,read email,email_query,email_query
1868,please check if i got any emails from mom,email_query,email_query
1869,do i have any new entries in my inbox,email_query,email_query
1870,check mails,email_query,email_query
1871,how is my inbox looking at the moment,email_query,email_query
1872,jane doe emails,email_query,email_query
1873,read me the last email from stefan and oil change,email_query,email_query
1874,all new mail,email_query,email_query
1875,inform me of my new emails,email_query,email_query
1876,check emails for last hour,email_query,email_query
1877,show me my emails from the past hour,email_query,email_query
1878,please check my gmail for new mail,email_query,email_query
1879,scan my inbox for any new emails from robert,email_query,email_query
1880,did linda connors reply to any of my emails this morning,email_query,email_query
1881,how many emails today,email_query,email_query
1882,did mike send me an email,email_query,email_query
1883,have i gotten any new emails,email_query,email_query
1884,check email for otp sent by my bank,email_query,email_query
1885,did i get any replies from jan,email_query,email_query
1886,please alert me when john emails me,email_query,email_query
1887,what are my new contact emails,email_query,email_query
1888,check my email,email_query,email_query
1889,please archive my read messages,email_query,email_query
1890,do i have new emails from john,email_query,email_query
1891,can you please read the my mom sent this morning at ten am,email_query,email_query
1892,show unread new emails,email_query,email_query
1893,is there any new email,email_query,email_query
1894,Has john sent me any new emails,email_query,email_query
1895,has tom emailed me about ammunition,email_query,email_query
1896,can you see if john has replied to my email yet,email_query,email_query
1897,what is my recent email activity,email_query,email_query
1898,can you tell me my recent emails,email_query,email_query
1899,check someone's recent emails,email_query,email_query
1900,what is my email from steve about,email_query,email_query
1901,how many new emails since i last checked,email_query,email_query
1902,update me on my emails,email_query,email_query
1903,please tell me how many emails i have,email_query,email_query
1904,did dan send me any emails,email_query,email_query
1905,check all new emails in my inbox,email_query,email_query
1906,any incoming emails in the last five minutes,email_query,email_query
1907,read me new emails,email_query,email_query
1908,any new emails for me,email_query,email_query
1909,what is the email sent by this contact read,email_query,email_query
1910,hey do i have any emails from bob about the bulldog,email_query,email_query
1911,did my mom send me an email,email_query,email_query
1912,read me new messages from name,email_query,email_query
1913,do i have a new email from eric,email_query,email_query
1914,any important notifications,email_query,email_query
1915,check email client,email_query,email_query
1916,please check email from my boss,email_query,email_query
1917,let me know of any incoming emails for the last hour please,email_query,email_query
1918,have i received any emails from my father,email_query,email_query
1919,new messages,email_query,email_query
1920,what is the latest email from zita,email_query,email_query
1921,are there any new emails from robert jones,email_query,email_query
1922,is there any new mail for me,email_query,email_query
1923,beep when i get an email from john,email_query,email_query
1924,do i have any emails from katherine,email_query,email_query
1925,did i get an email from sarah,email_query,email_query
1926,display latest emails,email_query,email_query
1927,please read the last email for me,email_query,email_query
1928,are there any new emails in outlook,email_query,email_query
1929,do i have any new email,email_query,email_query
1930,please check new email from andy,email_query,email_query
1931,did trey sand any messages,email_query,email_query
1932,who was the last person to email me,email_query,email_query
1933,hey read any email to me,email_query,email_query
1934,do i have any mail,email_query,email_query
1935,are there any recent emails from rohit,email_query,email_query
1936,please check all new email of income tax department,email_query,email_query
1937,find my email for date,email_query,email_query
1938,did you receive this person email,email_query,email_query
1939,did i email tom on the subject of gun control,email_query,email_query
